n_topics,topic,word_idx,weight
20.0,3.0,5.0,5.75033531902136e-08
20.0,3.0,6.0,5.75033531902136e-08
20.0,3.0,7.0,5.75033531902136e-08
20.0,3.0,8.0,5.75033531902136e-08
20.0,3.0,9.0,5.75033531902136e-08
20.0,3.0,10.0,5.75033531902136e-08
20.0,3.0,11.0,5.750336029564096e-08
20.0,3.0,12.0,5.75033531902136e-08
20.0,3.0,13.0,5.75033531902136e-08
20.0,3.0,14.0,5.75033531902136e-08
20.0,3.0,15.0,5.75033531902136e-08
20.0,3.0,16.0,5.75033531902136e-08
20.0,3.0,17.0,5.75033531902136e-08
20.0,3.0,18.0,5.75033531902136e-08
20.0,3.0,19.0,5.75033531902136e-08
20.0,3.0,20.0,5.75033531902136e-08
20.0,3.0,21.0,5.75033531902136e-08
20.0,3.0,22.0,5.75033531902136e-08
20.0,3.0,23.0,5.75033531902136e-08
20.0,4.0,0.0,0.0416666641831398
20.0,4.0,1.0,0.0416666641831398
20.0,4.0,2.0,0.0416666641831398
20.0,4.0,3.0,0.0416666641831398
20.0,4.0,4.0,0.0416666641831398
20.0,4.0,5.0,0.0416666641831398
20.0,4.0,6.0,0.0416666641831398
20.0,4.0,7.0,0.0416666641831398
20.0,4.0,8.0,0.0416666641831398
20.0,4.0,9.0,0.0416666641831398
20.0,4.0,10.0,0.0416666641831398
20.0,4.0,11.0,0.0416666641831398
20.0,4.0,12.0,0.0416666641831398
20.0,4.0,13.0,0.0416666641831398
20.0,4.0,14.0,0.0416666641831398
20.0,4.0,15.0,0.0416666641831398
20.0,4.0,16.0,0.0416666641831398
20.0,4.0,17.0,0.0416666641831398
20.0,4.0,18.0,0.0416666641831398
20.0,4.0,19.0,0.0416666641831398
20.0,4.0,20.0,0.0416666641831398
20.0,4.0,21.0,0.0416666641831398
20.0,4.0,22.0,0.0416666641831398
20.0,4.0,23.0,0.0416666641831398
20.0,5.0,0.0,9.167379175778478e-06
20.0,5.0,1.0,0.31687793135643005
20.0,5.0,2.0,0.3706749677658081
20.0,5.0,3.0,9.16738008527318e-06
20.0,5.0,4.0,9.167379175778478e-06
20.0,5.0,5.0,9.167379175778478e-06
20.0,5.0,6.0,9.167379175778478e-06
20.0,5.0,7.0,9.167379175778478e-06
20.0,5.0,8.0,9.167379175778478e-06
20.0,5.0,9.0,0.06082255393266678
20.0,5.0,10.0,0.25144118070602417
20.0,5.0,11.0,9.16738008527318e-06
20.0,5.0,12.0,9.167379175778478e-06
20.0,5.0,13.0,9.167379175778478e-06
20.0,5.0,14.0,9.167379175778478e-06
20.0,5.0,15.0,9.167379175778478e-06
20.0,5.0,16.0,9.167379175778478e-06
20.0,5.0,17.0,9.167379175778478e-06
20.0,5.0,18.0,9.167379175778478e-06
20.0,5.0,19.0,9.167379175778478e-06
20.0,5.0,20.0,9.167379175778478e-06
20.0,5.0,21.0,9.167379175778478e-06
20.0,5.0,22.0,9.167379175778478e-06
20.0,5.0,23.0,9.167379175778478e-06
20.0,6.0,0.0,4.819855803361861e-06
20.0,6.0,1.0,0.0018755026394501328
20.0,6.0,2.0,4.819855803361861e-06
20.0,6.0,3.0,4.819860805582721e-06
20.0,6.0,4.0,4.819855803361861e-06
20.0,6.0,5.0,4.819855803361861e-06
20.0,6.0,6.0,4.819855803361861e-06
20.0,6.0,7.0,4.819855803361861e-06
20.0,6.0,8.0,4.819855803361861e-06
20.0,6.0,9.0,0.009429609403014183
20.0,6.0,10.0,0.9885936975479126
20.0,6.0,11.0,4.819864443561528e-06
20.0,6.0,12.0,4.819855803361861e-06
20.0,6.0,13.0,4.819855803361861e-06
20.0,6.0,14.0,4.819855803361861e-06
20.0,6.0,15.0,4.819855803361861e-06
20.0,6.0,16.0,4.819855803361861e-06
20.0,6.0,17.0,4.819855803361861e-06
20.0,6.0,18.0,4.819855803361861e-06
20.0,6.0,19.0,4.819856712856563e-06
20.0,6.0,20.0,4.819855803361861e-06
20.0,6.0,21.0,4.819855803361861e-06
20.0,6.0,22.0,4.819855803361861e-06
20.0,6.0,23.0,4.819855803361861e-06
20.0,7.0,0.0,0.0416666641831398
20.0,7.0,1.0,0.0416666641831398
20.0,7.0,2.0,0.0416666641831398
20.0,7.0,3.0,0.0416666641831398
20.0,7.0,4.0,0.0416666641831398
20.0,7.0,5.0,0.0416666641831398
20.0,7.0,6.0,0.0416666641831398
20.0,7.0,7.0,0.0416666641831398
20.0,7.0,8.0,0.0416666641831398
20.0,7.0,9.0,0.0416666641831398
20.0,7.0,10.0,0.0416666641831398
20.0,7.0,11.0,0.0416666641831398
20.0,7.0,12.0,0.0416666641831398
20.0,7.0,13.0,0.0416666641831398
20.0,7.0,14.0,0.0416666641831398
20.0,7.0,15.0,0.0416666641831398
20.0,7.0,16.0,0.0416666641831398
20.0,7.0,17.0,0.0416666641831398
20.0,7.0,18.0,0.0416666641831398
20.0,7.0,19.0,0.0416666641831398
20.0,7.0,20.0,0.0416666641831398
20.0,7.0,21.0,0.0416666641831398
20.0,7.0,22.0,0.0416666641831398
20.0,7.0,23.0,0.0416666641831398
20.0,8.0,0.0,4.906519990299785e-08
20.0,8.0,1.0,0.0010352734243497252
20.0,8.0,2.0,0.9989635944366455
20.0,8.0,3.0,4.906521766656624e-08
20.0,8.0,4.0,4.906519990299785e-08
